ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
167772687,167772674,52,1,0,0,0,0,64,6,64128,823,999,0,3,0,16,0.002929,0,0,0,0,154.829328,0.000977,0.040995,0.002929,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,823,999,0,4,0,16,0.002928,0,0,0,0,154.831279,0.001951,0.04197,0.002928,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,7744,999,823,0,1,0,16,0.043919,0,0,0,0,154.855679,0.0244,0.068321,0.033185,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,7744,999,823,0,2,0,16,0.040018,0,0,0,0,154.855679,0,0.068321,0.03221,bruteforce
167772687,167772674,76,1,0,0,0,0,64,6,64128,823,999,24,1,0,24,0,0,0,0,0,154.858607,0.002928,0.071249,0.002928,bruteforce
167772687,167772674,76,1,0,0,0,0,64,6,64128,823,999,24,2,0,24,0,0,0,0,0,154.859581,0.000974,0.072223,0.003902,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,7744,1023,823,0,1,0,16,0.001952,0,0,0,0,154.860559,0.000978,0.073201,0.001952,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,7744,1023,823,0,2,0,16,0.001953,0,0,0,0,154.861534,0.000975,0.074176,0.001953,bruteforce
167772674,167772687,332,1,0,0,0,0,64,6,7744,1023,823,280,1,0,24,0,0,0,0,0,154.862509,0.000975,0.075151,0.00195,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,7744,999,823,0,3,0,16,0.042941,0,0,0,0,154.864461,0.001952,0.076128,0.035133,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,1103,1023,0,1,0,16,0.002928,0,0,0,0,154.865437,0.000976,0.078079,0.002928,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,7744,999,823,0,4,0,16,0.040013,0,0,0,0,154.865437,0,0.076128,0.034158,bruteforce
167772687,167772674,76,1,0,0,0,0,64,6,64128,823,999,24,3,0,24,0,0,0,0,0,154.870319,0.004882,0.081986,0.005858,bruteforce
167772687,167772674,76,1,0,0,0,0,64,6,64128,823,999,24,4,0,24,0,0,0,0,0,154.871293,0.000974,0.081984,0.005856,bruteforce
167772674,167772687,332,1,0,0,0,0,64,6,7744,1023,823,280,2,0,24,0,0,0,0,0,154.871293,0,0.083935,0.009759,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,7744,1023,823,0,3,0,16,0.002927,0,0,0,0,154.873246,0.001953,0.084913,0.002927,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,7744,1023,823,0,4,0,16,0.002931,0,0,0,0,154.874224,0.000978,0.084915,0.002931,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,1103,1023,0,2,0,16,0.002931,0,0,0,0,154.874224,0,0.086866,0.002931,bruteforce
167772674,167772687,332,1,0,0,0,0,64,6,7744,1023,823,280,3,0,24,0,0,0,0,0,154.879101,0.004877,0.090768,0.005855,bruteforce
167772687,167772674,324,1,0,0,0,0,64,6,64128,1103,1023,272,1,0,24,0,0,0,0,0,154.88008,0.000979,0.092722,0.014643,bruteforce
167772687,167772674,324,1,0,0,0,0,64,6,64128,1103,1023,272,2,0,24,0,0,0,0,0,154.881053,0.000973,0.093695,0.006829,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,1103,1023,0,3,0,16,0.003905,0,0,0,0,154.883006,0.001953,0.094673,0.003905,bruteforce
167772687,167772674,324,1,0,0,0,0,64,6,64128,1103,1023,272,3,0,24,0,0,0,0,0,154.886945,0.003939,0.098612,0.003939,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1295,1103,0,1,0,16,0.034738,0,0,0,0,154.914818,0.027873,0.12746,0.034738,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1295,1103,0,2,0,16,0.033765,0,0,0,0,154.914818,0,0.12746,0.033765,bruteforce
167772674,167772687,900,1,0,0,0,0,64,6,9728,1295,1103,848,1,0,24,0,0,0,0,0,154.919698,0.00488,0.13234,0.00488,bruteforce
167772674,167772687,900,1,0,0,0,0,64,6,9728,1295,1103,848,2,0,24,0,0,0,0,0,154.919698,0,0.13234,0.00488,bruteforce
167772674,167772687,900,1,0,0,0,0,64,6,9728,1295,1103,848,3,0,24,0.03373,0,0,0,0,154.920675,0.000977,0.132342,0.03373,bruteforce
167772674,167772687,332,1,0,0,0,0,64,6,7744,1023,823,280,4,0,24,0,0,0,0,0,154.921656,0.000981,0.132347,0.047432,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,1951,1295,0,3,0,16,0.003902,0,0,0,0,154.924577,0.002921,0.136244,0.003902,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,1103,1023,0,4,0,16,0.003897,0,0,0,0,154.925553,0.000976,0.136244,0.003897,bruteforce
167772687,167772674,324,1,0,0,0,0,64,6,64128,1103,1023,272,4,0,24,0,0,0,0,0,154.93141,0.005857,0.142101,0.005857,bruteforce
167772687,167772674,68,1,0,0,0,0,64,6,64128,1951,1295,16,2,0,24,0.013696,0,0,0,0,154.933394,0.001984,0.146036,0.013696,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1295,1103,0,4,0,16,0.002926,0,0,0,0,154.934336,0.000942,0.145027,0.002926,bruteforce
167772687,167772674,68,1,0,0,0,0,64,6,64128,1951,1295,16,3,0,24,0,0,0,0,0,154.935312,0.000976,0.146979,0.010735,bruteforce
